period,model,game,seed,condition,trait_p1,trait_p2,real0,pref0,n_rounds
all10,qwen,HaNc,100,level1_typeA,level1,baseline,1.0,0.760292722591245,10
round1,qwen,HaNc,100,level1_typeA,level1,baseline,1.0,0.7310585543653357,1
round10,qwen,HaNc,100,level1_typeA,level1,baseline,1.0,0.7310585602620489,1
all10,qwen,HaNc,100,level2_typeA,level2,baseline,1.0,0.6249028183028159,10
round1,qwen,HaNc,100,level2_typeA,level2,baseline,1.0,0.622459341600257,1
round10,qwen,HaNc,100,level2_typeA,level2,baseline,1.0,0.5926665912045966,1
all10,qwen,HaNc,100,loss_aversion_typeA,loss_aversion,baseline,1.0,0.7334445785289843,10
round1,qwen,HaNc,100,loss_aversion_typeA,loss_aversion,baseline,1.0,0.651354846867291,1
round10,qwen,HaNc,100,loss_aversion_typeA,loss_aversion,baseline,1.0,0.6791786803281906,1
all10,qwen,HaNc,100,maximin_typeA,maximin,baseline,1.0,0.7950054911018548,10
round1,qwen,HaNc,100,maximin_typeA,maximin,baseline,1.0,0.7549149966013983,1
round10,qwen,HaNc,100,maximin_typeA,maximin,baseline,1.0,0.8519528139485663,1
all10,qwen,HaNc,100,risk_aversion_typeA,risk_aversion,baseline,1.0,0.7867301406640339,10
round1,qwen,HaNc,100,risk_aversion_typeA,risk_aversion,baseline,1.0,0.7057850353854089,1
round10,qwen,HaNc,100,risk_aversion_typeA,risk_aversion,baseline,1.0,0.7310585547207481,1
all10,qwen,HaNc,100,selfish_maximizer_typeA,selfish_maximizer,baseline,1.0,0.7781051748101249,10
round1,qwen,HaNc,100,selfish_maximizer_typeA,selfish_maximizer,baseline,1.0,0.6791786887543237,1
round10,qwen,HaNc,100,selfish_maximizer_typeA,selfish_maximizer,baseline,1.0,0.8354835457079577,1
all10,qwen,HaNc,200,baseline,baseline,baseline,1.0,0.8890469678314801,10
round1,qwen,HaNc,200,baseline,baseline,baseline,1.0,0.7981867825451378,1
round10,qwen,HaNc,200,baseline,baseline,baseline,1.0,0.8519528185732097,1
all10,qwen,HaNc,200,inequity_aversion_typeA,inequity_aversion,baseline,1.0,0.9011624493460673,10
round1,qwen,HaNc,200,inequity_aversion_typeA,inequity_aversion,baseline,1.0,0.7981867815559215,1
round10,qwen,HaNc,200,inequity_aversion_typeA,inequity_aversion,baseline,1.0,0.8933094008626198,1
all10,qwen,HaNc,200,level1_typeA,level1,baseline,1.0,0.8578400049949648,10
round1,qwen,HaNc,200,level1_typeA,level1,baseline,1.0,0.7772998655718774,1
round10,qwen,HaNc,200,level1_typeA,level1,baseline,1.0,0.7981867828155532,1
all10,qwen,HaNc,200,level2_typeA,level2,baseline,1.0,0.6989082363237403,10
round1,qwen,HaNc,200,level2_typeA,level2,baseline,1.0,0.622459315927352,1
round10,qwen,HaNc,200,level2_typeA,level2,baseline,1.0,0.6513548667933936,1
all10,qwen,HaNc,200,loss_aversion_typeA,loss_aversion,baseline,1.0,0.818213440243422,10
round1,qwen,HaNc,200,loss_aversion_typeA,loss_aversion,baseline,1.0,0.7057850242654315,1
round10,qwen,HaNc,200,loss_aversion_typeA,loss_aversion,baseline,1.0,0.8354835420032872,1
all10,qwen,HaNc,200,maximin_typeA,maximin,baseline,1.0,0.8461787006464251,10
round1,qwen,HaNc,200,maximin_typeA,maximin,baseline,1.0,0.7310585555965499,1
round10,qwen,HaNc,200,maximin_typeA,maximin,baseline,1.0,0.8519528159902073,1
all10,qwen,HaNc,200,risk_aversion_typeA,risk_aversion,baseline,1.0,0.8416189012554147,10
round1,qwen,HaNc,200,risk_aversion_typeA,risk_aversion,baseline,1.0,0.7310585638801229,1
round10,qwen,HaNc,200,risk_aversion_typeA,risk_aversion,baseline,1.0,0.8354835405147127,1
all10,qwen,HaNc,200,selfish_maximizer_typeA,selfish_maximizer,baseline,1.0,0.8377643256696894,10
round1,qwen,HaNc,200,selfish_maximizer_typeA,selfish_maximizer,baseline,1.0,0.7310585661922421,1
round10,qwen,HaNc,200,selfish_maximizer_typeA,selfish_maximizer,baseline,1.0,0.8175744617342368,1
all10,qwen,HaNc,300,baseline,baseline,baseline,1.0,0.881846919955629,10
round1,qwen,HaNc,300,baseline,baseline,baseline,1.0,0.7772998535365744,1
round10,qwen,HaNc,300,baseline,baseline,baseline,1.0,0.7981867794224873,1
all10,qwen,HaNc,300,inequity_aversion_typeA,inequity_aversion,baseline,1.0,0.8672698575013265,10
round1,qwen,HaNc,300,inequity_aversion_typeA,inequity_aversion,baseline,1.0,0.7772998559089349,1
round10,qwen,HaNc,300,inequity_aversion_typeA,inequity_aversion,baseline,1.0,0.8175744700075033,1
all10,qwen,HaNc,300,level1_typeA,level1,baseline,1.0,0.801624834959445,10
round1,qwen,HaNc,300,level1_typeA,level1,baseline,1.0,0.7549150007963668,1
round10,qwen,HaNc,300,level1_typeA,level1,baseline,1.0,0.7549149907825403,1
all10,qwen,HaNc,300,level2_typeA,level2,baseline,1.0,0.6478251579454304,10
round1,qwen,HaNc,300,level2_typeA,level2,baseline,1.0,0.6791786863974789,1
round10,qwen,HaNc,300,level2_typeA,level2,baseline,1.0,0.6224593402152603,1
all10,qwen,HaNc,300,loss_aversion_typeA,loss_aversion,baseline,1.0,0.8022125151533442,10
round1,qwen,HaNc,300,loss_aversion_typeA,loss_aversion,baseline,1.0,0.7772998663419537,1
round10,qwen,HaNc,300,loss_aversion_typeA,loss_aversion,baseline,1.0,0.8354835512308648,1
all10,qwen,HaNc,300,maximin_typeA,maximin,baseline,1.0,0.8217594736963001,10
round1,qwen,HaNc,300,maximin_typeA,maximin,baseline,1.0,0.7057850277868228,1
round10,qwen,HaNc,300,maximin_typeA,maximin,baseline,1.0,0.8519528167006015,1
all10,qwen,HaNc,300,risk_aversion_typeA,risk_aversion,baseline,1.0,0.8517851825557677,10
round1,qwen,HaNc,300,risk_aversion_typeA,risk_aversion,baseline,1.0,0.7981867797990547,1
round10,qwen,HaNc,300,risk_aversion_typeA,risk_aversion,baseline,1.0,0.8354835366121384,1
all10,qwen,HaNc,300,selfish_maximizer_typeA,selfish_maximizer,baseline,1.0,0.7979915014321632,10
round1,qwen,HaNc,300,selfish_maximizer_typeA,selfish_maximizer,baseline,1.0,0.6224593291515019,1
round10,qwen,HaNc,300,selfish_maximizer_typeA,selfish_maximizer,baseline,1.0,0.7772998587381056,1
all10,qwen,HaPc,100,baseline,baseline,baseline,1.0,0.8164608414722359,10
round1,qwen,HaPc,100,baseline,baseline,baseline,1.0,0.7310585566715024,1
round10,qwen,HaPc,100,baseline,baseline,baseline,1.0,0.7981867814274534,1
all10,qwen,HaPc,100,inequity_aversion_typeA,inequity_aversion,baseline,0.7,0.5610149822046565,10
round1,qwen,HaPc,100,inequity_aversion_typeA,inequity_aversion,baseline,1.0,0.5926665972324218,1
round10,qwen,HaPc,100,inequity_aversion_typeA,inequity_aversion,baseline,0.0,0.5,1
all10,qwen,HaPc,100,level1_typeA,level1,baseline,1.0,0.7273869786493531,10
round1,qwen,HaPc,100,level1_typeA,level1,baseline,1.0,0.7057850354529386,1
round10,qwen,HaPc,100,level1_typeA,level1,baseline,1.0,0.7057850446800208,1
all10,qwen,HaPc,100,level2_typeA,level2,baseline,0.5,0.5246093062926884,10
round1,qwen,HaPc,100,level2_typeA,level2,baseline,1.0,0.5312093745464331,1
round10,qwen,HaPc,100,level2_typeA,level2,baseline,0.0,0.5,1
all10,qwen,HaPc,100,loss_aversion_typeA,loss_aversion,baseline,1.0,0.6799010151439073,10
round1,qwen,HaPc,100,loss_aversion_typeA,loss_aversion,baseline,1.0,0.5926665945864542,1
round10,qwen,HaPc,100,loss_aversion_typeA,loss_aversion,baseline,1.0,0.6513548567483913,1
all10,qwen,HaPc,100,maximin_typeA,maximin,baseline,1.0,0.7377470367850932,10
round1,qwen,HaPc,100,maximin_typeA,maximin,baseline,1.0,0.705785033434498,1
round10,qwen,HaPc,100,maximin_typeA,maximin,baseline,1.0,0.7549149807381045,1
all10,qwen,HaPc,100,risk_aversion_typeA,risk_aversion,baseline,1.0,0.7390127990567337,10
round1,qwen,HaPc,100,risk_aversion_typeA,risk_aversion,baseline,1.0,0.6791787049414675,1
round10,qwen,HaPc,100,risk_aversion_typeA,risk_aversion,baseline,1.0,0.7057850300058629,1
all10,qwen,HaPc,100,selfish_maximizer_typeA,selfish_maximizer,baseline,1.0,0.7195799364693417,10
round1,qwen,HaPc,100,selfish_maximizer_typeA,selfish_maximizer,baseline,1.0,0.5926665954317294,1
round10,qwen,HaPc,100,selfish_maximizer_typeA,selfish_maximizer,baseline,1.0,0.7310585712283331,1
all10,qwen,HaPc,200,baseline,baseline,baseline,1.0,0.6855070920184149,10
round1,qwen,HaPc,200,baseline,baseline,baseline,1.0,0.6791787035717441,1
round10,qwen,HaPc,200,baseline,baseline,baseline,1.0,0.7057850283042666,1
all10,qwen,HaPc,200,inequity_aversion_typeA,inequity_aversion,baseline,0.8,0.5937394261095403,10
round1,qwen,HaPc,200,inequity_aversion_typeA,inequity_aversion,baseline,1.0,0.5312093805010926,1
round10,qwen,HaPc,200,inequity_aversion_typeA,inequity_aversion,baseline,1.0,0.7057850473390408,1
all10,qwen,HaPc,200,level1_typeA,level1,baseline,1.0,0.7631251095064987,10
round1,qwen,HaPc,200,level1_typeA,level1,baseline,1.0,0.7310585551794121,1
round10,qwen,HaPc,200,level1_typeA,level1,baseline,1.0,0.7549149920265178,1
all10,qwen,HaPc,200,level2_typeA,level2,baseline,1.0,0.5892012144937295,10
round1,qwen,HaPc,200,level2_typeA,level2,baseline,1.0,0.5926665826623833,1
round10,qwen,HaPc,200,level2_typeA,level2,baseline,1.0,0.6224593356962327,1
all10,qwen,HaPc,200,loss_aversion_typeA,loss_aversion,baseline,1.0,0.6152622870301163,10
round1,qwen,HaPc,200,loss_aversion_typeA,loss_aversion,baseline,1.0,0.5926665785947907,1
round10,qwen,HaPc,200,loss_aversion_typeA,loss_aversion,baseline,1.0,0.6513548585723274,1
all10,qwen,HaPc,200,maximin_typeA,maximin,baseline,1.0,0.7077506512158951,10
round1,qwen,HaPc,200,maximin_typeA,maximin,baseline,1.0,0.7057850410447245,1
round10,qwen,HaPc,200,maximin_typeA,maximin,baseline,1.0,0.7310585580511121,1
all10,qwen,HaPc,200,risk_aversion_typeA,risk_aversion,baseline,1.0,0.6474688072187766,10
round1,qwen,HaPc,200,risk_aversion_typeA,risk_aversion,baseline,1.0,0.6224593108592542,1
round10,qwen,HaPc,200,risk_aversion_typeA,risk_aversion,baseline,1.0,0.6791786819050607,1
all10,qwen,HaPc,200,selfish_maximizer_typeA,selfish_maximizer,baseline,1.0,0.7188202718352174,10
round1,qwen,HaPc,200,selfish_maximizer_typeA,selfish_maximizer,baseline,1.0,0.6513548544439327,1
round10,qwen,HaPc,200,selfish_maximizer_typeA,selfish_maximizer,baseline,1.0,0.798186783768803,1
all10,qwen,HaPc,300,baseline,baseline,baseline,1.0,0.6893111629840395,10
round1,qwen,HaPc,300,baseline,baseline,baseline,1.0,0.6791786816923481,1
round10,qwen,HaPc,300,baseline,baseline,baseline,1.0,0.7057850168776361,1
all10,qwen,HaPc,300,inequity_aversion_typeA,inequity_aversion,baseline,1.0,0.653108718597068,10
round1,qwen,HaPc,300,inequity_aversion_typeA,inequity_aversion,baseline,1.0,0.6224593179262499,1
round10,qwen,HaPc,300,inequity_aversion_typeA,inequity_aversion,baseline,1.0,0.7057850345422083,1
all10,qwen,HaPc,300,level1_typeA,level1,baseline,1.0,0.8108728149986012,10
round1,qwen,HaPc,300,level1_typeA,level1,baseline,1.0,0.7981867763931598,1
round10,qwen,HaPc,300,level1_typeA,level1,baseline,1.0,0.8175744808438097,1
all10,qwen,HaPc,300,level2_typeA,level2,baseline,1.0,0.6303632753815264,10
round1,qwen,HaPc,300,level2_typeA,level2,baseline,1.0,0.7057850257250704,1
round10,qwen,HaPc,300,level2_typeA,level2,baseline,1.0,0.6513548599905529,1
all10,qwen,HaPc,300,loss_aversion_typeA,loss_aversion,baseline,1.0,0.6394402965491836,10
round1,qwen,HaPc,300,loss_aversion_typeA,loss_aversion,baseline,1.0,0.6513548598628697,1
round10,qwen,HaPc,300,loss_aversion_typeA,loss_aversion,baseline,1.0,0.6791786894414747,1
all10,qwen,HaPc,300,maximin_typeA,maximin,baseline,1.0,0.724778458562306,10
round1,qwen,HaPc,300,maximin_typeA,maximin,baseline,1.0,0.6791787032570533,1
round10,qwen,HaPc,300,maximin_typeA,maximin,baseline,1.0,0.7549149998916301,1
all10,qwen,HaPc,300,risk_aversion_typeA,risk_aversion,baseline,1.0,0.7128255363336631,10
round1,qwen,HaPc,300,risk_aversion_typeA,risk_aversion,baseline,1.0,0.7310585602371015,1
round10,qwen,HaPc,300,risk_aversion_typeA,risk_aversion,baseline,1.0,0.7310585515692576,1
all10,qwen,HaPc,300,selfish_maximizer_typeA,selfish_maximizer,baseline,1.0,0.7819668132027189,10
round1,qwen,HaPc,300,selfish_maximizer_typeA,selfish_maximizer,baseline,1.0,0.754914980852637,1
round10,qwen,HaPc,300,selfish_maximizer_typeA,selfish_maximizer,baseline,1.0,0.817574462392969,1
all10,qwen,HaPd,100,baseline,baseline,baseline,1.0,0.7977886136249217,10
round1,qwen,HaPd,100,baseline,baseline,baseline,1.0,0.7772998599151493,1
round10,qwen,HaPd,100,baseline,baseline,baseline,1.0,0.7981867866602442,1
all10,qwen,HaPd,100,inequity_aversion_typeA,inequity_aversion,baseline,1.0,0.6892371441346521,10
round1,qwen,HaPd,100,inequity_aversion_typeA,inequity_aversion,baseline,1.0,0.7549149868411195,1
round10,qwen,HaPd,100,inequity_aversion_typeA,inequity_aversion,baseline,1.0,0.5621764879547332,1
all10,qwen,HaPd,100,level1_typeA,level1,baseline,1.0,0.7366533802757937,10
round1,qwen,HaPd,100,level1_typeA,level1,baseline,1.0,0.8175744671410838,1
round10,qwen,HaPd,100,level1_typeA,level1,baseline,1.0,0.6513548680062525,1
all10,qwen,HaPd,100,level2_typeA,level2,baseline,0.7,0.5520626548276081,10
round1,qwen,HaPd,100,level2_typeA,level2,baseline,1.0,0.622459331107018,1
round10,qwen,HaPd,100,level2_typeA,level2,baseline,0.0,0.5,1
all10,qwen,HaPd,100,loss_aversion_typeA,loss_aversion,baseline,0.9,0.6184359877210229,10
round1,qwen,HaPd,100,loss_aversion_typeA,loss_aversion,baseline,1.0,0.6224593307395672,1
round10,qwen,HaPd,100,loss_aversion_typeA,loss_aversion,baseline,0.0,0.5,1
all10,qwen,HaPd,100,maximin_typeA,maximin,baseline,1.0,0.6975481022485415,10
round1,qwen,HaPd,100,maximin_typeA,maximin,baseline,1.0,0.705785019893793,1
round10,qwen,HaPd,100,maximin_typeA,maximin,baseline,1.0,0.7057850363774779,1
all10,qwen,HaPd,100,risk_aversion_typeA,risk_aversion,baseline,1.0,0.7263611339833815,10
round1,qwen,HaPd,100,risk_aversion_typeA,risk_aversion,baseline,1.0,0.7057850304676146,1
round10,qwen,HaPd,100,risk_aversion_typeA,risk_aversion,baseline,1.0,0.622459335574179,1
all10,qwen,HaPd,100,selfish_maximizer_typeA,selfish_maximizer,baseline,1.0,0.7952167676603474,10
round1,qwen,HaPd,100,selfish_maximizer_typeA,selfish_maximizer,baseline,1.0,0.7981867736674988,1
round10,qwen,HaPd,100,selfish_maximizer_typeA,selfish_maximizer,baseline,1.0,0.7981867807728249,1
all10,qwen,HaPd,200,baseline,baseline,baseline,1.0,0.8291099242082834,10
round1,qwen,HaPd,200,baseline,baseline,baseline,1.0,0.7772998532175825,1
round10,qwen,HaPd,200,baseline,baseline,baseline,1.0,0.7310585617133657,1
all10,qwen,HaPd,200,inequity_aversion_typeA,inequity_aversion,baseline,1.0,0.701850818598825,10
round1,qwen,HaPd,200,inequity_aversion_typeA,inequity_aversion,baseline,1.0,0.7310585495648521,1
round10,qwen,HaPd,200,inequity_aversion_typeA,inequity_aversion,baseline,1.0,0.6224593365025507,1
all10,qwen,HaPd,200,level1_typeA,level1,baseline,1.0,0.7960473338303281,10
round1,qwen,HaPd,200,level1_typeA,level1,baseline,1.0,0.867035758956222,1
round10,qwen,HaPd,200,level1_typeA,level1,baseline,1.0,0.6513548543099358,1
all10,qwen,HaPd,200,level2_typeA,level2,baseline,1.0,0.6144740035670515,10
round1,qwen,HaPd,200,level2_typeA,level2,baseline,1.0,0.7310585447690843,1
round10,qwen,HaPd,200,level2_typeA,level2,baseline,1.0,0.5621765003352392,1
all10,qwen,HaPd,200,loss_aversion_typeA,loss_aversion,baseline,1.0,0.7498719990280602,10
round1,qwen,HaPd,200,loss_aversion_typeA,loss_aversion,baseline,1.0,0.7310585572672269,1
round10,qwen,HaPd,200,loss_aversion_typeA,loss_aversion,baseline,1.0,0.7310585685505078,1
all10,qwen,HaPd,200,maximin_typeA,maximin,baseline,1.0,0.7531519649509102,10
round1,qwen,HaPd,200,maximin_typeA,maximin,baseline,1.0,0.7057850386946055,1
round10,qwen,HaPd,200,maximin_typeA,maximin,baseline,1.0,0.7310585589254353,1
all10,qwen,HaPd,200,risk_aversion_typeA,risk_aversion,baseline,1.0,0.845517341508967,10
round1,qwen,HaPd,200,risk_aversion_typeA,risk_aversion,baseline,1.0,0.8354835475444715,1
round10,qwen,HaPd,200,risk_aversion_typeA,risk_aversion,baseline,1.0,0.754914985460769,1
all10,qwen,HaPd,200,selfish_maximizer_typeA,selfish_maximizer,baseline,1.0,0.8617870406868253,10
round1,qwen,HaPd,200,selfish_maximizer_typeA,selfish_maximizer,baseline,1.0,0.8519528133871329,1
round10,qwen,HaPd,200,selfish_maximizer_typeA,selfish_maximizer,baseline,1.0,0.8354835474872262,1
all10,qwen,HaPd,300,baseline,baseline,baseline,1.0,0.7517752300050782,10
round1,qwen,HaPd,300,baseline,baseline,baseline,1.0,0.679178689733672,1
round10,qwen,HaPd,300,baseline,baseline,baseline,1.0,0.6513548524023287,1
all10,qwen,HaPd,300,inequity_aversion_typeA,inequity_aversion,baseline,1.0,0.6721222209307227,10
round1,qwen,HaPd,300,inequity_aversion_typeA,inequity_aversion,baseline,1.0,0.7057850358626498,1
round10,qwen,HaPd,300,inequity_aversion_typeA,inequity_aversion,baseline,1.0,0.5312093909370725,1
all10,qwen,HaPd,300,level1_typeA,level1,baseline,1.0,0.7587146459811905,10
round1,qwen,HaPd,300,level1_typeA,level1,baseline,1.0,0.7549149895089433,1
round10,qwen,HaPd,300,level1_typeA,level1,baseline,1.0,0.6791786931992575,1
all10,qwen,HaPd,300,level2_typeA,level2,baseline,0.7,0.5597056529140573,10
round1,qwen,HaPd,300,level2_typeA,level2,baseline,1.0,0.7057850175136898,1
round10,qwen,HaPd,300,level2_typeA,level2,baseline,1.0,0.5,1
all10,qwen,HaPd,300,loss_aversion_typeA,loss_aversion,baseline,1.0,0.6582506308404934,10
round1,qwen,HaPd,300,loss_aversion_typeA,loss_aversion,baseline,1.0,0.6791786937698937,1
round10,qwen,HaPd,300,loss_aversion_typeA,loss_aversion,baseline,1.0,0.6513548616149354,1
all10,qwen,HaPd,300,maximin_typeA,maximin,baseline,1.0,0.7015688724377707,10
round1,qwen,HaPd,300,maximin_typeA,maximin,baseline,1.0,0.7057850298072204,1
round10,qwen,HaPd,300,maximin_typeA,maximin,baseline,1.0,0.705785033422627,1
all10,qwen,HaPd,300,risk_aversion_typeA,risk_aversion,baseline,1.0,0.7671794523012629,10
round1,qwen,HaPd,300,risk_aversion_typeA,risk_aversion,baseline,1.0,0.7057850357562173,1
round10,qwen,HaPd,300,risk_aversion_typeA,risk_aversion,baseline,1.0,0.7057850353451667,1
all10,qwen,HaPd,300,selfish_maximizer_typeA,selfish_maximizer,baseline,1.0,0.7618479218033412,10
round1,qwen,HaPd,300,selfish_maximizer_typeA,selfish_maximizer,baseline,1.0,0.679178681207223,1
round10,qwen,HaPd,300,selfish_maximizer_typeA,selfish_maximizer,baseline,1.0,0.7057850325819135,1
all10,qwen,HaSh,100,baseline,baseline,baseline,1.0,0.8819768219417357,10
round1,qwen,HaSh,100,baseline,baseline,baseline,1.0,0.7549149827635134,1
round10,qwen,HaSh,100,baseline,baseline,baseline,1.0,0.9046505379013043,1
all10,qwen,HaSh,100,inequity_aversion_typeA,inequity_aversion,baseline,1.0,0.893551791186532,10
round1,qwen,HaSh,100,inequity_aversion_typeA,inequity_aversion,baseline,1.0,0.8519528053103324,1
round10,qwen,HaSh,100,inequity_aversion_typeA,inequity_aversion,baseline,1.0,0.8933094010484355,1
all10,qwen,HaSh,100,level1_typeA,level1,baseline,1.0,0.7857392283813858,10
round1,qwen,HaSh,100,level1_typeA,level1,baseline,1.0,0.6224593228709765,1
round10,qwen,HaSh,100,level1_typeA,level1,baseline,1.0,0.7772998617621327,1
all10,qwen,HaSh,100,level2_typeA,level2,baseline,1.0,0.6444618158105615,10
round1,qwen,HaSh,100,level2_typeA,level2,baseline,1.0,0.5312093701911579,1
round10,qwen,HaSh,100,level2_typeA,level2,baseline,1.0,0.62245931427161,1
all10,qwen,HaSh,100,loss_aversion_typeA,loss_aversion,baseline,1.0,0.828145982518271,10
round1,qwen,HaSh,100,loss_aversion_typeA,loss_aversion,baseline,1.0,0.754914992667275,1
round10,qwen,HaSh,100,loss_aversion_typeA,loss_aversion,baseline,1.0,0.8670357525645938,1
all10,qwen,HaSh,100,maximin_typeA,maximin,baseline,1.0,0.8106572050986716,10
round1,qwen,HaSh,100,maximin_typeA,maximin,baseline,1.0,0.7310585649687219,1
round10,qwen,HaSh,100,maximin_typeA,maximin,baseline,1.0,0.8519528064157906,1
all10,qwen,HaSh,100,risk_aversion_typeA,risk_aversion,baseline,1.0,0.863601513016552,10
round1,qwen,HaSh,100,risk_aversion_typeA,risk_aversion,baseline,1.0,0.7981867756527675,1
round10,qwen,HaSh,100,risk_aversion_typeA,risk_aversion,baseline,1.0,0.893309408530135,1
all10,qwen,HaSh,100,selfish_maximizer_typeA,selfish_maximizer,baseline,1.0,0.7639145174287587,10
round1,qwen,HaSh,100,selfish_maximizer_typeA,selfish_maximizer,baseline,1.0,0.5312093816833416,1
round10,qwen,HaSh,100,selfish_maximizer_typeA,selfish_maximizer,baseline,1.0,0.7981867785964447,1
all10,qwen,HaSh,200,baseline,baseline,baseline,1.0,0.7971199827552047,10
round1,qwen,HaSh,200,baseline,baseline,baseline,1.0,0.7549149932042599,1
round10,qwen,HaSh,200,baseline,baseline,baseline,1.0,0.6791787017849396,1
all10,qwen,HaSh,200,inequity_aversion_typeA,inequity_aversion,baseline,1.0,0.8144578314125379,10
round1,qwen,HaSh,200,inequity_aversion_typeA,inequity_aversion,baseline,1.0,0.7549149971708443,1
round10,qwen,HaSh,200,inequity_aversion_typeA,inequity_aversion,baseline,1.0,0.7549149894863322,1
all10,qwen,HaSh,200,level1_typeA,level1,baseline,1.0,0.7504336193895871,10
round1,qwen,HaSh,200,level1_typeA,level1,baseline,1.0,0.6791786843779909,1
round10,qwen,HaSh,200,level1_typeA,level1,baseline,1.0,0.6791786853687097,1
all10,qwen,HaSh,200,level2_typeA,level2,baseline,1.0,0.5854609977513213,10
